report;sys_time;sim_state;service_state;nr_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;nr_neighbors;cdma_neighbors;rssi_strongest;nstrong;tech;mcc;mnc;mnc_master;lac_tac_sid;long_cid;node_id_nid;cid_bid;psc_pci;nrtac;nrnci;nrpci;nrarfcn;rssi;rsrq;rssi_ev;ecio_ev;rssnr;nrssrsrp;nrssrsrq;nrsssinr;nrcsirsrp;nrcsirsrq;nrcsisinr;slev;ta;gps;accuracy;lat;long;altitude;speed;bearing;band;arfcn;bw;bwlist;thp_rx;thp_tx
126;20240209071710;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141249;4458;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-8;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
127;20240209071715;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141249;4458;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-11;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
128;20240209071720;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-9;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
129;20240209071725;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-13;2147483647;2147483647;12;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
130;20240209071730;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-12;2147483647;2147483647;1;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
131;20240209071735;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-84;-10;2147483647;2147483647;12;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
132;20240209071740;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-10;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
133;20240209071745;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-10;2147483647;2147483647;12;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
134;20240209071750;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-8;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
135;20240209071755;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1153794;4507;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-8;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
136;20240209071800;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1153794;4507;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-16;2147483647;2147483647;-7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
137;20240209071805;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-12;2147483647;2147483647;11;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
138;20240209071810;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-8;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
139;20240209071815;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-9;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
140;20240209071820;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
141;20240209071825;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-7;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
142;20240209071830;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-7;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
143;20240209071835;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-7;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
144;20240209071840;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-7;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
145;20240209071845;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-7;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
146;20240209071850;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-8;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
147;20240209071855;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1141251;4458;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-8;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
148;20240209071900;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-8;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
149;20240209071905;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-8;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
150;20240209071910;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-8;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
151;20240209071915;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-8;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
152;20240209071920;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-8;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
153;20240209071925;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-101;-9;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
154;20240209071930;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400577;5471;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-103;-11;2147483647;2147483647;1;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
155;20240209071935;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400578;5471;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-108;-9;2147483647;2147483647;2;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
156;20240209071940;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1400578;5471;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-108;-9;2147483647;2147483647;2;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
157;20240209071945;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-101;-6;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
158;20240209071950;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-107;-8;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
159;20240209071955;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-107;-8;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
160;20240209072000;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-102;-7;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
161;20240209072005;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-7;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
162;20240209072010;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
163;20240209072015;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
164;20240209072020;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1154307;4509;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
165;20240209072025;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139969;4453;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-100;-20;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
166;20240209072030;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139969;4453;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-96;-8;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
167;20240209072035;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139969;4453;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-96;-8;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
168;20240209072040;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139969;4453;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-87;-8;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
169;20240209072045;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-74;-13;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
170;20240209072050;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-73;-6;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
171;20240209072055;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-65;-9;2147483647;2147483647;25;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
172;20240209072100;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-65;-9;2147483647;2147483647;25;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
173;20240209072105;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-65;-9;2147483647;2147483647;25;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
174;20240209072110;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-80;-9;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
175;20240209072115;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-80;-9;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
176;20240209072120;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-78;-9;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
177;20240209072125;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-78;-9;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
178;20240209072130;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-81;-16;2147483647;2147483647;-2;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
179;20240209072135;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1139971;4453;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-84;-11;2147483647;2147483647;4;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
180;20240209072140;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1152769;4503;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-81;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
181;20240209072145;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1152769;4503;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-81;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
