report;sys_time;sim_state;service_state;nr_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;nr_neighbors;cdma_neighbors;rssi_strongest;nstrong;tech;mcc;mnc;mnc_master;lac_tac_sid;long_cid;node_id_nid;cid_bid;psc_pci;nrtac;nrnci;nrpci;nrarfcn;rssi;rsrq;rssi_ev;ecio_ev;rssnr;nrssrsrp;nrssrsrq;nrsssinr;nrcsirsrp;nrcsirsrq;nrcsisinr;slev;ta;gps;accuracy;lat;long;altitude;speed;bearing;band;arfcn;bw;bwlist;thp_rx;thp_tx
111;20240202120735;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
112;20240202120740;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
113;20240202120745;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
114;20240202120750;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
115;20240202120755;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
116;20240202120800;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
117;20240202120805;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
118;20240202120810;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
119;20240202120815;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
120;20240202120820;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
121;20240202120825;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
122;20240202120830;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
123;20240202120835;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
124;20240202120840;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
125;20240202120845;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
126;20240202120850;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
127;20240202120855;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
128;20240202120900;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
129;20240202120905;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
130;20240202120910;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
131;20240202120915;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
132;20240202120920;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
133;20240202120925;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
134;20240202120930;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
135;20240202120935;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
136;20240202120940;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
137;20240202120945;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
138;20240202120950;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
139;20240202120955;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
140;20240202121000;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
141;20240202121005;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
142;20240202121010;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
143;20240202121015;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
144;20240202121020;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
145;20240202121025;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
146;20240202121030;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
147;20240202121035;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
148;20240202121040;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
149;20240202121045;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
150;20240202121050;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
151;20240202121052;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;6;0;0;0;0;-87;0;GSM;230;3;3;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;4;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;900;983;2147483647;;0;0
152;20240202121055;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;6;0;0;0;0;-83;0;GSM;230;3;3;31014;12336;2147483647;12336;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;3;2147483647;1;3;49.79055622;18.44071404;324.434;0;0;900;983;2147483647;;0;0
